,ID,Sales,Price
"774-1",31,24133,3.0099999999999998
"775-1",31,69862,3.0099999999999998
"776-1",32,13443,1.3700000000000001
"777-1",32,5505,3.8900000000000001
"778-1",32,3202,1.72
"779-1",32,6852,1.6599999999999999
"780-1",32,37959,1.5
"781-1",32,6247,2.4900000000000002
"782-1",32,9156,1.8999999999999999
"783-1",32,9624,1.6299999999999999
"784-1",32,2451,4.25
"785-1",32,6520,1.6899999999999999
"786-1",32,772,4
"787-1",32,13232,2.4300000000000002
"788-1",32,30491,2.0800000000000001
"789-1",32,1492,5.0999999999999996
"790-1",32,8570,1.4299999999999999
"791-1",32,2679,3.5499999999999998
"792-1",32,6075,1.6399999999999999
"793-1",32,4328,3.0299999999999998
"794-1",32,17404,2.6099999999999999
"795-1",32,513,7.4400000000000004
"796-1",32,5891,3.1899999999999999
"797-1",32,5378,6.2199999999999998
"798-1",32,2594,4.9199999999999999
"799-1",32,8092,3.0099999999999998
"800-1",32,4806,3.0099999999999998
"801-1",33,194109,1.3700000000000001
"802-1",33,13824,3.8900000000000001
"803-1",33,5651,1.72
"804-1",33,11622,1.6599999999999999
"805-1",33,14196,1.5
"806-1",33,23077,2.4900000000000002
"807-1",33,4965,1.8999999999999999
"808-1",33,49219,1.6299999999999999
"809-1",33,3838,4.25
"810-1",33,22492,1.6899999999999999
"811-1",33,6587,4
"812-1",33,41730,2.4300000000000002
"813-1",33,49576,2.0800000000000001
"814-1",33,5633,5.0999999999999996
"815-1",33,128827,1.4299999999999999
"816-1",33,18563,3.5499999999999998
"817-1",33,15504,1.6399999999999999
"818-1",33,9225,3.0299999999999998
"819-1",33,82174,2.6099999999999999
"820-1",33,3243,7.4400000000000004
"821-1",33,10409,3.1899999999999999
"822-1",33,1037,6.2199999999999998
"823-1",33,10627,4.9199999999999999
"824-1",33,1511,3.0099999999999998
"825-1",33,53671,3.0099999999999998
"826-1",34,256740,1.3700000000000001
"827-1",34,3785,3.8900000000000001
"828-1",34,158097,1.72
"829-1",34,33536,1.6599999999999999
"830-1",34,32741,1.5
"831-1",34,130446,2.4900000000000002
"832-1",34,15294,1.8999999999999999
"833-1",34,85643,1.6299999999999999
"834-1",34,20668,4.25
"835-1",34,62507,1.6899999999999999
"836-1",34,824,4
"837-1",34,28445,2.4300000000000002
"838-1",34,65471,2.0800000000000001
"839-1",34,3620,5.0999999999999996
"840-1",34,63923,1.4299999999999999
"841-1",34,11054,3.5499999999999998
"842-1",34,25408,1.6399999999999999
"843-1",34,20150,3.0299999999999998
"844-1",34,24379,2.6099999999999999
"845-1",34,967,7.4400000000000004
"846-1",34,34197,3.1899999999999999
"847-1",34,4123,6.2199999999999998
"848-1",34,21535,4.9199999999999999
"849-1",34,5304,3.0099999999999998
"850-1",34,10109,3.0099999999999998
"851-1",35,14624,1.3700000000000001
"852-1",35,17208,3.8900000000000001
"853-1",35,33182,1.72
"854-1",35,13880,1.6599999999999999
"855-1",35,19854,1.5
"856-1",35,11430,2.4900000000000002
"857-1",35,314759,1.8999999999999999
"858-1",35,10969,1.6299999999999999
"859-1",35,2914,4.25
"860-1",35,14137,1.6899999999999999
"861-1",35,24834,4
"862-1",35,25648,2.4300000000000002
"863-1",35,101418,2.0800000000000001
"864-1",35,9629,5.0999999999999996
"865-1",35,30740,1.4299999999999999
"866-1",35,11896,3.5499999999999998
"867-1",35,29338,1.6399999999999999
"868-1",35,46738,3.0299999999999998
"869-1",35,8804,2.6099999999999999
"870-1",35,2578,7.4400000000000004
"871-1",35,3903,3.1899999999999999
"872-1",35,5647,6.2199999999999998
"873-1",35,6161,4.9199999999999999
"874-1",35,7202,3.0099999999999998
"875-1",35,7846,3.0099999999999998
"876-1",36,332550,1.3700000000000001
"877-1",36,9641,3.8900000000000001
"878-1",36,14580,1.72
"879-1",36,15522,1.6599999999999999
"880-1",36,9518,1.5
"881-1",36,13177,2.4900000000000002
"882-1",36,16125,1.8999999999999999
"883-1",36,13003,1.6299999999999999
"884-1",36,5505,4.25
"885-1",36,79710,1.6899999999999999
"886-1",36,10526,4
"887-1",36,43944,2.4300000000000002
"888-1",36,8357,2.0800000000000001
"889-1",36,16645,5.0999999999999996
"890-1",36,78524,1.4299999999999999
"891-1",36,12837,3.5499999999999998
"892-1",36,41046,1.6399999999999999
"893-1",36,20382,3.0299999999999998
"894-1",36,10075,2.6099999999999999
"895-1",36,12060,7.4400000000000004
"896-1",36,13261,3.1899999999999999
"897-1",36,2397,6.2199999999999998
"898-1",36,26382,4.9199999999999999
"899-1",36,18211,3.0099999999999998
"900-1",36,10293,3.0099999999999998
"901-1",37,18723,1.3700000000000001
"902-1",37,92273,3.8900000000000001
"903-1",37,10573,1.72
"904-1",37,48865,1.6599999999999999
"905-1",37,57896,1.5
"906-1",37,11054,2.4900000000000002
"907-1",37,85339,1.8999999999999999
"908-1",37,82206,1.6299999999999999
"909-1",37,5306,4.25
"910-1",37,61786,1.6899999999999999
"911-1",37,4375,4
"912-1",37,31122,2.4300000000000002
"913-1",37,27430,2.0800000000000001
"914-1",37,5820,5.0999999999999996
"915-1",37,5958,1.4299999999999999
"916-1",37,5386,3.5499999999999998
"917-1",37,64485,1.6399999999999999
"918-1",37,19309,3.0299999999999998
"919-1",37,22685,2.6099999999999999
"920-1",37,1954,7.4400000000000004
"921-1",37,12109,3.1899999999999999
"922-1",37,5399,6.2199999999999998
"923-1",37,4616,4.9199999999999999
"924-1",37,2184,3.0099999999999998
"925-1",37,95046,3.0099999999999998
"926-1",38,9924,1.3700000000000001
"927-1",38,78847,3.8900000000000001
"928-1",38,13113,1.72
"929-1",38,75095,1.6599999999999999
"930-1",38,26632,1.5
"931-1",38,5294,2.4900000000000002
"932-1",38,20355,1.8999999999999999
"933-1",38,25872,1.6299999999999999
"934-1",38,6868,4.25
"935-1",38,82856,1.6899999999999999
"936-1",38,18515,4
"937-1",38,17368,2.4300000000000002
"938-1",38,42570,2.0800000000000001
"939-1",38,15515,5.0999999999999996
"940-1",38,46128,1.4299999999999999
"941-1",38,5255,3.5499999999999998
"942-1",38,121270,1.6399999999999999
"943-1",38,7852,3.0299999999999998
"944-1",38,12367,2.6099999999999999
"945-1",38,9549,7.4400000000000004
"946-1",38,9061,3.1899999999999999
"947-1",38,11600,6.2199999999999998
"948-1",38,2455,4.9199999999999999
"949-1",38,27270,3.0099999999999998
"950-1",38,2384,3.0099999999999998
"951-1",39,140726,1.3700000000000001
"952-1",39,2730,3.8900000000000001
"953-1",39,3491,1.72
"954-1",39,10304,1.6599999999999999
"955-1",39,237802,1.5
"956-1",39,8097,2.4900000000000002
"957-1",39,106124,1.8999999999999999
"958-1",39,23057,1.6299999999999999
"959-1",39,6226,4.25
"960-1",39,45285,1.6899999999999999
"961-1",39,8557,4
"962-1",39,21656,2.4300000000000002
"963-1",39,3517,2.0800000000000001
"964-1",39,5340,5.0999999999999996
"965-1",39,25511,1.4299999999999999
"966-1",39,3329,3.5499999999999998
"967-1",39,29854,1.6399999999999999
"968-1",39,7570,3.0299999999999998
"969-1",39,18744,2.6099999999999999
"970-1",39,522,7.4400000000000004
"971-1",39,20186,3.1899999999999999
"972-1",39,10268,6.2199999999999998
"973-1",39,3320,4.9199999999999999
"974-1",39,39601,3.0099999999999998
"975-1",39,29216,3.0099999999999998
"976-1",40,19726,1.3700000000000001
"977-1",40,813,3.8900000000000001
"978-1",40,9502,1.72
"979-1",40,8468,1.6599999999999999
"980-1",40,45058,1.5
"981-1",40,2663,2.4900000000000002
"982-1",40,18043,1.8999999999999999
"983-1",40,5873,1.6299999999999999
"984-1",40,2658,4.25
"985-1",40,18821,1.6899999999999999
"986-1",40,918,4
"987-1",40,4962,2.4300000000000002
"988-1",40,5516,2.0800000000000001
"989-1",40,5904,5.0999999999999996
"990-1",40,19847,1.4299999999999999
"991-1",40,11269,3.5499999999999998
"992-1",40,4249,1.6399999999999999
"993-1",40,4519,3.0299999999999998
"994-1",40,9037,2.6099999999999999
"995-1",40,1460,7.4400000000000004
"996-1",40,18055,3.1899999999999999
"997-1",40,4245,6.2199999999999998
"998-1",40,3278,4.9199999999999999
"999-1",40,1809,3.0099999999999998
"1000-1",40,22999,3.0099999999999998
"1001-1",41,14198,1.3700000000000001
"1002-1",41,48554,3.8900000000000001
"1003-1",41,129881,1.72
"1004-1",41,6426,1.6599999999999999
"1005-1",41,42071,1.5
"1006-1",41,56753,2.4900000000000002
"1007-1",41,18002,1.8999999999999999
"1008-1",41,192456,1.6299999999999999
"1009-1",41,6396,4.25
"1010-1",41,76730,1.6899999999999999
"1011-1",41,23451,4
"1012-1",41,27585,2.4300000000000002
"1013-1",41,18231,2.0800000000000001
"1014-1",41,5865,5.0999999999999996
"1015-1",41,28017,1.4299999999999999
"1016-1",41,11070,3.5499999999999998
"1017-1",41,31731,1.6399999999999999
"1018-1",41,26690,3.0299999999999998
"1019-1",41,10291,2.6099999999999999
"1020-1",41,2740,7.4400000000000004
"1021-1",41,16782,3.1899999999999999
"1022-1",41,14972,6.2199999999999998
"1023-1",41,22384,4.9199999999999999
"1024-1",41,12038,3.0099999999999998
"1025-1",41,27005,3.0099999999999998
"1026-1",42,338279,1.3700000000000001
"1027-1",42,14176,3.8900000000000001
"1028-1",42,176375,1.72
"1029-1",42,22946,1.6599999999999999
"1030-1",42,96582,1.5
"1031-1",42,11298,2.4900000000000002
"1032-1",42,47617,1.8999999999999999
"1033-1",42,20330,1.6299999999999999
"1034-1",42,43498,4.25
"1035-1",42,22179,1.6899999999999999
"1036-1",42,3611,4
"1037-1",42,108236,2.4300000000000002
"1038-1",42,73167,2.0800000000000001
"1039-1",42,3212,5.0999999999999996
"1040-1",42,131732,1.4299999999999999
"1041-1",42,1093,3.5499999999999998
"1042-1",42,216341,1.6399999999999999
"1043-1",42,34435,3.0299999999999998
"1044-1",42,17164,2.6099999999999999
"1045-1",42,8605,7.4400000000000004
"1046-1",42,5894,3.1899999999999999
"1047-1",42,25655,6.2199999999999998
"1048-1",42,2338,4.9199999999999999
"1049-1",42,13889,3.0099999999999998
"1050-1",42,30273,3.0099999999999998
"1051-1",43,46203,1.3700000000000001
"1052-1",43,4391,3.8900000000000001
"1053-1",43,10409,1.72
"1054-1",43,59103,1.6599999999999999
"1055-1",43,33298,1.5
"1056-1",43,24281,2.4900000000000002
"1057-1",43,11563,1.8999999999999999
"1058-1",43,124436,1.6299999999999999
"1059-1",43,19594,4.25
"1060-1",43,9161,1.6899999999999999
"1061-1",43,4015,4
"1062-1",43,28315,2.4300000000000002
"1063-1",43,13664,2.0800000000000001
"1064-1",43,1198,5.0999999999999996
"1065-1",43,324767,1.4299999999999999
"1066-1",43,13658,3.5499999999999998
"1067-1",43,48522,1.6399999999999999
"1068-1",43,10112,3.0299999999999998
"1069-1",43,7747,2.6099999999999999
"1070-1",43,13411,7.4400000000000004
"1071-1",43,6695,3.1899999999999999
"1072-1",43,4686,6.2199999999999998
"1073-1",43,3579,4.9199999999999999
"1074-1",43,12031,3.0099999999999998
"1075-1",43,15862,3.0099999999999998
"1076-1",44,21937,1.3700000000000001
"1077-1",44,33959,3.8900000000000001
"1078-1",44,38303,1.72
"1079-1",44,25341,1.6599999999999999
"1080-1",44,12297,1.5
"1081-1",44,15920,2.4900000000000002
"1082-1",44,14502,1.8999999999999999
"1083-1",44,67108,1.6299999999999999
"1084-1",44,21737,4.25
"1085-1",44,9312,1.6899999999999999
"1086-1",44,21755,4
"1087-1",44,102446,2.4300000000000002
"1088-1",44,81874,2.0800000000000001
"1089-1",44,35920,5.0999999999999996
"1090-1",44,9361,1.4299999999999999
"1091-1",44,14799,3.5499999999999998
"1092-1",44,31704,1.6399999999999999
"1093-1",44,6223,3.0299999999999998
"1094-1",44,19549,2.6099999999999999
"1095-1",44,1185,7.4400000000000004
"1096-1",44,4680,3.1899999999999999
"1097-1",44,10214,6.2199999999999998
"1098-1",44,3045,4.9199999999999999
"1099-1",44,12740,3.0099999999999998
"1100-1",44,27771,3.0099999999999998
"1101-1",45,43086,1.3700000000000001
"1102-1",45,2317,3.8900000000000001
"1103-1",45,5872,1.72
"1104-1",45,48197,1.6599999999999999
"1105-1",45,7019,1.5
"1106-1",45,15960,2.4900000000000002
"1107-1",45,3300,1.8999999999999999
"1108-1",45,37333,1.6299999999999999
"1109-1",45,939,4.25
"1110-1",45,55289,1.6899999999999999
"1111-1",45,3317,4
"1112-1",45,1932,2.4300000000000002
"1113-1",45,20882,2.0800000000000001
"1114-1",45,694,5.0999999999999996
"1115-1",45,19231,1.4299999999999999
"1116-1",45,2862,3.5499999999999998
"1117-1",45,12464,1.6399999999999999
"1118-1",45,4214,3.0299999999999998
"1119-1",45,8860,2.6099999999999999
"1120-1",45,3844,7.4400000000000004
"1121-1",45,5375,3.1899999999999999
"1122-1",45,358,6.2199999999999998
"1123-1",45,21826,4.9199999999999999
"1124-1",45,9095,3.0099999999999998
"1125-1",45,3018,3.0099999999999998
"1126-1",46,76576,1.3700000000000001
"1127-1",46,25754,3.8900000000000001
"1128-1",46,114679,1.72
"1129-1",46,69186,1.6599999999999999
"1130-1",46,1993,1.5
"1131-1",46,7116,2.4900000000000002
"1132-1",46,9353,1.8999999999999999
"1133-1",46,52742,1.6299999999999999
"1134-1",46,7543,4.25
"1135-1",46,244908,1.6899999999999999
"1136-1",46,20561,4
"1137-1",46,6752,2.4300000000000002
"1138-1",46,31570,2.0800000000000001
"1139-1",46,17382,5.0999999999999996
"1140-1",46,112608,1.4299999999999999
"1141-1",46,17574,3.5499999999999998
"1142-1",46,15171,1.6399999999999999
"1143-1",46,4323,3.0299999999999998
"1144-1",46,15730,2.6099999999999999
"1145-1",46,8162,7.4400000000000004
"1146-1",46,10468,3.1899999999999999
"1147-1",46,879,6.2199999999999998
"1148-1",46,27936,4.9199999999999999
"1149-1",46,11971,3.0099999999999998
"1150-1",46,42820,3.0099999999999998
"1151-1",47,40444,1.3700000000000001
"1152-1",47,23887,3.8900000000000001
"1153-1",47,61874,1.72
"1154-1",47,80228,1.6599999999999999
"1155-1",47,130761,1.5
"1156-1",47,53901,2.4900000000000002
"1157-1",47,50747,1.8999999999999999
"1158-1",47,47521,1.6299999999999999
"1159-1",47,4179,4.25
"1160-1",47,61756,1.6899999999999999
"1161-1",47,34822,4
"1162-1",47,175563,2.4300000000000002
"1163-1",47,116478,2.0800000000000001
"1164-1",47,13782,5.0999999999999996
"1165-1",47,62872,1.4299999999999999
"1166-1",47,52940,3.5499999999999998
"1167-1",47,39703,1.6399999999999999
"1168-1",47,40662,3.0299999999999998
"1169-1",47,13127,2.6099999999999999
"1170-1",47,3650,7.4400000000000004
"1171-1",47,152509,3.1899999999999999
"1172-1",47,5192,6.2199999999999998
"1173-1",47,10527,4.9199999999999999
"1174-1",47,6375,3.0099999999999998
"1175-1",47,153510,3.0099999999999998
"1176-1",48,31879,1.3700000000000001
"1177-1",48,10609,3.8900000000000001
"1178-1",48,33174,1.72
"1179-1",48,64706,1.6599999999999999
"1180-1",48,31527,1.5
"1181-1",48,23436,2.4900000000000002
"1182-1",48,54185,1.8999999999999999
"1183-1",48,14917,1.6299999999999999
"1184-1",48,14694,4.25
"1185-1",48,182479,1.6899999999999999
"1186-1",48,4770,4
"1187-1",48,19445,2.4300000000000002
"1188-1",48,17422,2.0800000000000001
"1189-1",48,6518,5.0999999999999996
"1190-1",48,535779,1.4299999999999999
"1191-1",48,17412,3.5499999999999998
"1192-1",48,117441,1.6399999999999999
"1193-1",48,26556,3.0299999999999998
"1194-1",48,8080,2.6099999999999999
"1195-1",48,5684,7.4400000000000004
"1196-1",48,16322,3.1899999999999999
"1197-1",48,9969,6.2199999999999998
"1198-1",48,27778,4.9199999999999999
"1199-1",48,28042,3.0099999999999998
"1200-1",48,7180,3.0099999999999998
"1201-1",49,31488,1.3700000000000001
"1202-1",49,3075,3.8900000000000001
"1203-1",49,10882,1.72
"1204-1",49,2733,1.6599999999999999
"1205-1",49,20249,1.5
"1206-1",49,10592,2.4900000000000002
"1207-1",49,13619,1.8999999999999999
"1208-1",49,8168,1.6299999999999999
"1209-1",49,3493,4.25
"1210-1",49,3973,1.6899999999999999
"1211-1",49,1211,4
"1212-1",49,26616,2.4300000000000002
"1213-1",49,11523,2.0800000000000001
"1214-1",49,1236,5.0999999999999996
"1215-1",49,2737,1.4299999999999999
"1216-1",49,907,3.5499999999999998
"1217-1",49,6002,1.6399999999999999
"1218-1",49,38710,3.0299999999999998
"1219-1",49,853,2.6099999999999999
"1220-1",49,542,7.4400000000000004
"1221-1",49,10285,3.1899999999999999
"1222-1",49,1513,6.2199999999999998
"1223-1",49,2880,4.9199999999999999
"1224-1",49,9958,3.0099999999999998
"1225-1",49,28195,3.0099999999999998
"1226-1",50,11458,1.3700000000000001
"1227-1",50,1581,3.8900000000000001
"1228-1",50,3105,1.72
"1229-1",50,3399,1.6599999999999999
"1230-1",50,17156,1.5
"1231-1",50,2950,2.4900000000000002
"1232-1",50,3094,1.8999999999999999
"1233-1",50,13324,1.6299999999999999
"1234-1",50,13232,4.25
"1235-1",50,4240,1.6899999999999999
"1236-1",50,24224,4
"1237-1",50,1828,2.4300000000000002
"1238-1",50,13732,2.0800000000000001
"1239-1",50,1599,5.0999999999999996
"1240-1",50,4607,1.4299999999999999
"1241-1",50,1467,3.5499999999999998
"1242-1",50,6123,1.6399999999999999
"1243-1",50,13038,3.0299999999999998
"1244-1",50,758,2.6099999999999999
"1245-1",50,4661,7.4400000000000004
"1246-1",50,1849,3.1899999999999999
"1247-1",50,1978,6.2199999999999998
"1248-1",50,5517,4.9199999999999999
"1249-1",50,2453,3.0099999999999998
"1250-1",50,1542,3.0099999999999998
"1251-1",51,11524,1.3700000000000001
"1252-1",51,1429,3.8900000000000001
"1253-1",51,2549,1.72
"1254-1",51,14055,1.6599999999999999
"1255-1",51,71154,1.5
"1256-1",51,12274,2.4900000000000002
"1257-1",51,5269,1.8999999999999999
"1258-1",51,14625,1.6299999999999999
"1259-1",51,3731,4.25
"1260-1",51,18142,1.6899999999999999
"1261-1",51,3037,4
"1262-1",51,1693,2.4300000000000002
"1263-1",51,4164,2.0800000000000001
"1264-1",51,284,5.0999999999999996
"1265-1",51,31984,1.4299999999999999
"1266-1",51,3792,3.5499999999999998
"1267-1",51,2367,1.6399999999999999
"1268-1",51,6881,3.0299999999999998
"1269-1",51,8278,2.6099999999999999
"1270-1",51,2811,7.4400000000000004
"1271-1",51,15452,3.1899999999999999
"1272-1",51,807,6.2199999999999998
"1273-1",51,2455,4.9199999999999999
"1274-1",51,1372,3.0099999999999998
"1275-1",51,2511,3.0099999999999998
"1276-1",52,30270,1.3700000000000001
"1277-1",52,5196,3.8900000000000001
"1278-1",52,179567,1.72
"1279-1",52,19417,1.6599999999999999
"1280-1",52,47489,1.5
"1281-1",52,62665,2.4900000000000002
"1282-1",52,26717,1.8999999999999999
"1283-1",52,25788,1.6299999999999999
"1284-1",52,1734,4.25
"1285-1",52,59620,1.6899999999999999
"1286-1",52,12516,4
"1287-1",52,8967,2.4300000000000002
"1288-1",52,16579,2.0800000000000001
"1289-1",52,2785,5.0999999999999996
"1290-1",52,36424,1.4299999999999999
"1291-1",52,17377,3.5499999999999998
"1292-1",52,162416,1.6399999999999999
"1293-1",52,16408,3.0299999999999998
"1294-1",52,49024,2.6099999999999999
"1295-1",52,2561,7.4400000000000004
"1296-1",52,24135,3.1899999999999999
"1297-1",52,3347,6.2199999999999998
"1298-1",52,21576,4.9199999999999999
"1299-1",52,43380,3.0099999999999998
"1300-1",52,8524,3.0099999999999998
"1301-1",53,21876,1.3700000000000001
"1302-1",53,168183,3.8900000000000001
"1303-1",53,24666,1.72
"1304-1",53,19953,1.6599999999999999
"1305-1",53,10999,1.5
"1306-1",53,16268,2.4900000000000002
"1307-1",53,5660,1.8999999999999999
"1308-1",53,17275,1.6299999999999999
"1309-1",53,3321,4.25
"1310-1",53,6158,1.6899999999999999
"1311-1",53,4453,4
"1312-1",53,10464,2.4300000000000002
"1313-1",53,18730,2.0800000000000001
"1314-1",53,16467,5.0999999999999996
"1315-1",53,22170,1.4299999999999999
"1316-1",53,46856,3.5499999999999998
"1317-1",53,15933,1.6399999999999999
"1318-1",53,44663,3.0299999999999998
"1319-1",53,5771,2.6099999999999999
"1320-1",53,42479,7.4400000000000004
"1321-1",53,3620,3.1899999999999999
"1322-1",53,8256,6.2199999999999998
"1323-1",53,1946,4.9199999999999999
"1324-1",53,5936,3.0099999999999998
"1325-1",53,28691,3.0099999999999998
"1326-1",54,13379,1.3700000000000001
"1327-1",54,2329,3.8900000000000001
"1328-1",54,16259,1.72
"1329-1",54,9441,1.6599999999999999
"1330-1",54,25300,1.5
"1331-1",54,3094,2.4900000000000002
"1332-1",54,6595,1.8999999999999999
"1333-1",54,9999,1.6299999999999999
"1334-1",54,4777,4.25
"1335-1",54,4048,1.6899999999999999
"1336-1",54,6740,4
"1337-1",54,8771,2.4300000000000002
"1338-1",54,4649,2.0800000000000001
"1339-1",54,23428,5.0999999999999996
"1340-1",54,70611,1.4299999999999999
"1341-1",54,3307,3.5499999999999998
"1342-1",54,43738,1.6399999999999999
"1343-1",54,3736,3.0299999999999998
"1344-1",54,17886,2.6099999999999999
"1345-1",54,276,7.4400000000000004
"1346-1",54,587,3.1899999999999999
"1347-1",54,465,6.2199999999999998
"1348-1",54,2051,4.9199999999999999
"1349-1",54,5134,3.0099999999999998
"1350-1",54,2571,3.0099999999999998
"1351-1",55,28021,1.3700000000000001
"1352-1",55,3201,3.8900000000000001
"1353-1",55,49415,1.72
"1354-1",55,21502,1.6599999999999999
"1355-1",55,9429,1.5
"1356-1",55,9990,2.4900000000000002
"1357-1",55,1995,1.8999999999999999
